id,title,cast,release_year,duration_int,duration_type,mean_rating
as241,ufo hunters,william j. birnes,2009,2.0,season,3.564159292035398
as242,ufo files,"burton richardson, stanton friedman",2004,1.0,season,3.6114718614718613
as243,uchimura summers,"teruyoshi uchimura, masakazu mimura, kazuki otake",2018,1.0,season,3.523913043478261
as244,two weeks to live,"lum and abner, chester lauck, norris goff",1943,157.0,min,3.5977130977130978
as245,twinkle twinkle little star & more classic nursery rhymes by little baby bum,,2019,43.0,min,3.543
as246,twenty bucks,"linda hunt, brendan fraser, elisabeth shue, steve buscemi, christopher lloyd, william h. macy, jeremy piven, david schwimmer",1993,91.0,min,3.65625
as247,tv in black: the first fifty years,"will smith, muhammad ali, desi arnaz, bernie mac, bill cosby, john amos, jonelle allen",2004,91.0,min,3.5299586776859506
as248,tutu town,,2014,1.0,season,3.564367816091954
as249,turquoise fever,otteson family,2019,1.0,season,3.596359743040685
as250,turning tables,"ben lugo touitou, uche nwaefuna, chioma okafor, chamberlyne okoro, chime, chinenye aniemena, ike onyema, vincent okonkwo",2020,118.0,min,3.5377551020408164
as251,turn of the cheek,"krystal lanae hill, aqeel ash-shakoor, dominic ovando, neisha neshae",2020,139.0,min,3.5405982905982905
as252,tumble leaf,"christopher downs, brooke wolloff, zac mcdowell, skyler brigmann, addie zintel, alex trugman, john taylor, jodi downs, alan franzenburg, emily downs",2019,6.0,season,3.4782608695652173
as253,tuff turf,"james spader, robert downey jr., kim richards, paul mones",1985,112.0,min,3.50752688172043
as254,tudor monastery farm,"peter ginn, ruth goodman, tom pinfold, geraldine james",2013,1.0,season,3.478768577494692
as255,try not to laugh - black comics,"clayton thomas, chloe hilliard",2018,15.0,min,3.408371040723982
as256,truth seekers,"nick frost, malcolm mcdowell, samson kayo, susan wokoma, emma d'arcy, simon pegg",2020,1.0,season,3.454081632653061
as257,trust,"chelsea bennett, suzan marie ghaleb, danny elacci",2018,93.0,min,3.5267857142857144
as258,truly texas mexican,adán medrano,2021,87.0,min,3.55632183908046
as259,true colors,"richard widmark, dina merrill, philip bosco, paul guilfoyle, steve morley",1991,110.0,min,3.519916142557652
as260,truck tunes 2,,2014,27.0,min,3.5110220440881763
as261,troy the train,,2019,2.0,season,3.5744897959183675
as262,tropic thunder,"ben stiller, jack black, robert downey",2008,107.0,min,3.5484848484848484
as263,trois 3: the escort,"brian white, patrice fisher, reagan gomez-preston",2004,95.0,min,3.581
as264,triple seat (4k uhd),"ankush chaudhari, shivani surve, pallavi patil",2019,126.0,min,3.5771739130434783
as265,trilogy of terror,"karen black, robert burton, john karlen, george gaynes, jim storm, gregory harrison, kathryn reynolds, tracy curtis, orin cannon, walker edmiston",1975,72.0,min,3.5412147505422995
as266,travels by narrowboat,kevin shelley,2020,6.0,season,3.534907597535934
as267,travel with kids,"nathan simmons, seamus simmons",2015,2.0,season,3.4382716049382718
as268,trapped [english subtitled],,2019,2.0,season,3.514344262295082
as269,transpecos,"johnny simmons, gabriel luna, clifton collins, jr.",2016,86.0,min,3.4147121535181237
as270,transparent,"trace lisette, missi pyle, tig notaro, jay duplass, jerry adler, gaby hoffmann, judith light, richard kind, michaela watkins, erik liberman, jo lambert, alia shawkat, cherry jones, rob huebel, melora hardin, leslie margherita, bradley whitford, rainn wilson, jenny o'hara, kathryn hahn, amy landecker",2019,5.0,season,3.402869757174393
as271,transmilitary,"laila ireland, logan ireland, jennifer peace, el cook, sue fulton",2019,93.0,min,3.5354077253218885
as272,transit,"james caviezel, james frain, elisabeth rohm, harold perrineau, ryan donowho",2012,88.0,min,3.551255230125523
as273,trail of tears,various,2008,1.0,season,3.5330578512396693
as274,trading paint,"john travolta, shania twain, toby sebastian, rosabell laurenti sellers, michael madsen, kevin dunn",2019,87.0,min,3.5725806451612905
as275,tracktown,"alexi pappas, chase offerle, rachel dratch, andy buckley, rebecca friday, sasha spencer atwood, remy teicher, nick symmonds",2017,89.0,min,3.56423982869379
as276,traci townsend,"jazsmin lewis, richard t. jones, victor williams, mari morrow, aaron d. spears, marlon young, jay acovone, suzanne whang, amy hunter, caryn ward",2007,88.0,min,3.546236559139785
as277,toxification,"darshan singh rudel, inderjeet singh jaijee, gurpartap singh pannu, amarjit singh, balbir singh, dr nicola cannon, ranbir singh",2019,65.0,min,3.585215605749487
as278,tour balas perdidas en madrid,,2021,116.0,min,3.611111111111111
as279,tougher in alaska,geo beach,2008,1.0,season,3.511111111111111
as280,tough guy: the bob probert story,"bob probert, joe kocur, don cherry, tie domi, jeremy roenick, chris chelios",2019,93.0,min,3.4776119402985075
as281,touch chesi chudu,"ravi teja, raashi khanna, seerat kapoor",2018,142.0,min,3.5415800415800414
as282,totally spies!,"jennifer hale, andrea baker, katie griffin, adrian truss",2014,6.0,season,3.590909090909091
as283,total wipeout,"richard hammond, amanda byram",2012,6.0,season,3.5969387755102042
as284,tortilla soup,"héctor elizondo, jacqueline obradors, elizabeth peña, tamara mello, raquel welch, paul rodriguez, constance marie",2002,104.0,min,3.55
as285,tormented,"richard carlson, susan gordon",1960,75.0,min,3.509433962264151
as286,toradora!,"rie kugimiya, junji majima",2009,1.0,season,3.5323275862068964
as287,top secret rosies: the female computers of wwii,"jean jennings bartik, marlyn wescoff meltzer, shirley melvin",2010,57.0,min,3.4357298474945535
as288,top gear's top 41,richard hammond,2013,1.0,season,3.5010893246187362
as289,top gear: the perfect road trip italy,"richard hammond, jeremy clarkson",2015,1.0,season,3.6095041322314048
as290,top gear: the perfect road trip,"jeremy clarkson, richard hammond",2013,1.0,season,3.4788583509513744
as291,top gear: from a-z,"richard hammond, james may, jeremy clarkson",2015,1.0,season,3.553784860557769
as292,top gear: ambitious but rubbish,richard hammond,2014,1.0,season,3.4866803278688523
as293,top gear america (2017),"william fichtner, tom ford, antron brown",2017,1.0,season,3.531115879828326
as294,too old to die young,"babs olusanmokun, augusto aguilera, john hawkes, jena malone, hart bochner, nell tiger free, celestino cornielle, billy baldwin, miles teller",2019,1.0,season,3.5169851380042463
as295,too late for love,"frank morgan, binnie barnes, robert taylor, lois wilson, alan hale, margaret hamilton, louise latimer, maurice murphy, helen parrish, dick winslow, elizabeth young",1934,84.0,min,3.5318930041152266
as296,tone bell: can't cancel this,tone bell,2019,71.0,min,3.5471491228070176
as297,tomorrow when the war began,"caitlin stasey, rachel hurd-wood, lincoln lewis, phoebe tonkin, chris pang, ashleigh cummings",2012,104.0,min,3.498936170212766
as298,tommy little: self-diagnosed genius,tommy little,2020,1.0,season,3.4937369519832986
as299,tom's paint shop,,2019,2.0,season,3.58718487394958
as300,tom wilson: bigger than you,tom wilson,2009,65.0,min,3.5477642276422765
as301,tom walker: very very,tom walker,2020,1.0,season,3.5658747300215983
as302,tom the tow truck of car city,kevin charles,2019,4.0,season,3.4894736842105263
as303,tom sawyer & huckleberry finn,"joel courtney, jake t. austin, val kilmer",2015,91.0,min,3.5496828752642706
as304,"tom rhodes: light, sweet, crude",tom rhodes,2012,56.0,min,3.514940239043825
as305,tom papa: live in new york city,tom papa,2011,57.0,min,3.6362660944206007
as306,tom papa: freaked out,tom papa,2013,60.0,min,3.535940803382664
as307,tom hamilton's american babies,,2007,42.0,min,3.526315789473684
as308,tom green: live!,tom green,2012,55.0,min,3.683585313174946
as309,tom gleeson: joy,tom gleeson,2020,1.0,season,3.5749486652977414
as310,tom clancy's jack ryan,"john krasinski, wendell pierce, noomi rapace, jordi mollá, francisco denis, cristina umaña, john hoogenakker, jovan adepoand, michael kelly",2019,2.0,season,3.591733870967742
as311,tom brown's school days,,1940,81.0,min,3.556842105263158
as312,tokyo vampire hotel,"ami tomite, shinnosuke mitsushima, megumi kagurazaka, yumi adachi, kaho",2018,1.0,season,3.451983298538622
as313,tokyo girl,asami mizukawa,2018,1.0,season,3.523166023166023
as314,tokyo alice,"aya asahina, maryjun takahashi, reina triendl, mizuki yamamoto, ryohei otani",2019,1.0,season,3.5889121338912133
as315,todo incluido,"fausto mata, cuquín victoria, marío peguero",2015,100.0,min,3.506012024048096
as316,toddworld,,2005,2.0,season,3.5213178294573644
as317,todd glass: talks about stuff,todd glass,2012,46.0,min,3.546938775510204
as318,toca life stories,"cassandra morris, colleen o'shaugnessey, corina boettger, eshan inamdar, stacy allen, tara sands",2020,1.0,season,3.4913793103448274
as319,to whom it may concern,"dawn olivieri, wilmer valderrama, paloma guzmán, skipp sudduth, tom degnan, camille saviola",2021,95.0,min,3.5936170212765957
as320,to tell the truth with bud collyer,bud collyer,1961,1.0,season,3.488532110091743
as321,to let,"santhosh sreeram, sheela rajkumar, darun, aadhira pandiyalakshmi",2019,95.0,min,3.4686868686868686
as322,to catch a thief,"cary grant, grace kelly, jessie royce landis, john williams, charles vanel, brigitte auber, jean martinelli, georgette anys",1955,106.0,min,3.5383771929824563
as323,tj: january 3rd,tj,2020,57.0,min,3.567134268537074
as324,titus andronicus,,2008,32.0,min,3.4927083333333333
as325,titanic the shocking truth,tony caprari,2012,52.0,min,3.5572916666666665
as326,tio papi,"joey dedio, frankie faison, kelly mcgillis, franky g",2013,87.0,min,3.509513742071882
as327,tiny trucks,,2020,2.0,season,3.5402542372881354
as328,tin star,"tim roth, christina hendricks, genevieve o'reilly",2019,2.0,season,3.4524793388429753
as329,timmy time,,2011,5.0,season,3.524557956777996
as330,time team america,,2014,1.0,season,3.530800821355236
as331,time enna boss (telugu),"bharath niwas, priya bhavanishankar, robo shankar, karunakaran, sanjana sarathy, alexander babu",2020,1.0,season,3.53125
as332,time enna boss,"bharath niwas, priya bhavanishankar, robo shankar, karunakaran, sanjana sarathy, alexander babu",2020,1.0,season,3.5612903225806454
as333,timbertown,"eleanor brown, cory kays, adam dufour",2021,95.0,min,3.5289256198347108
as334,timber war,"kermit maynard, lucille lund, lawrence gray, robert warwick, wheeler oakman, lloyd ingraham",1936,54.0,min,3.523758099352052
as335,timber queen,"richard arlen, mary beth hughes, june havoc, sheldon leonard, george e. stone, dick purcell",1944,66.0,min,3.49895178197065
as336,tim minchin: so fing rock,tim minchin,2008,127.0,min,3.4814814814814814
as337,till human voices wake us,"guy pearce, helena bonham carter, frank gallacher, brooke harman, lindley joyner, peter curtin, margot knight, anthony martin, dawn klingberg",2003,96.0,min,3.4404761904761907
as338,tigercity,,2007,43.0,min,3.5787937743190663
as339,tiger zinda hai,"salman khan, katrina kaif, paresh rawal, girish karnad, anant vidhaat, kumud kumar mishra, angad bedi, sajjad delafrooz",2017,159.0,min,3.4754273504273505
as340,ticket to paradise,"roger pryor, wendy barrie, claude gillingwater, andrew tombes, luis alberni, e.e. clive",1936,67.0,min,3.5226781857451406
as341,ticker,"tom sizemore, dennis hopper, steven seagal",2001,92.0,min,3.534232365145228
as342,tick tock,"megan ward, john ratzenberger, linden ashby",2000,94.0,min,3.5741869918699187
as343,thunderbirds are now,,2007,29.0,min,3.5074626865671643
as344,thunderbirds are go,"rasmus hardiker, thomas brodie-sangster, david menkin, kayvan novak",2018,4.0,season,3.5701581027667983
as345,thunder run on baghdad,,2013,132.0,min,3.5521064301552108
as346,thunder alley (1985),,1985,101.0,min,3.521689497716895
as347,thunder alley (1967),"fabian, annette funicello",1967,89.0,min,3.5489021956087825
as348,thugs of hindostan (hindi),"amitabh bachchan, aamir khan, katrina kaif, fatima sana shaikh, md. zeeshan ayyub, ronit roy, lloyd owen, sharat saxena, ila arun, gavin marshall",2018,164.0,min,3.5764044943820226
as349,thrissur pooram (4k uhd),"jayasurya, swathy reddy, vijay babu, tg ravi, sabumon",2019,152.0,min,3.5305498981670063
as350,threesome,"amy huberman, emun elliott, stephen wright, pauline mclynn",2012,2.0,season,3.6151515151515152
as351,three wishes,"patrick swayze, mary elizabeth mastrantonio, joseph mazzello, seth mumy",1995,116.0,min,3.533684210526316
as352,three guys named mike,"jane wyman, van johnson, barry sullivan, howard keel, phyllis kirk, jeff donnell",1951,90.0,min,3.5049603174603177
as353,those we love,"mary astor, kenneth mackenna",1932,73.0,min,3.480544747081712
as354,thomasine and bushrod,"max julien, vonetta mcgee, george murdock",1974,95.0,min,3.50319829424307
as355,thomas sowell: common sense in a senseless world,"jason riley, larry elder, walter e. williams, steven pinker, dave rubin, eva moskowitz, adaecus brooks, benjamin lacasse, sam peltzman, allen r. sanderson, eric july, victor davis hanson, patrick m. byrne, aaron hunsaker, jennifer van laar, ron losby",2021,57.0,min,3.5464362850971924
as356,thomas & friends: the great discovery - the movie,,2008,61.0,min,3.591194968553459
as357,thomas & friends: tale of the brave - the movie,martin sherman,2014,60.0,min,3.5933476394849784
as358,thomas & friends: sodor's legend of the lost treasure (us),joseph may,2015,60.0,min,3.5631578947368423
as359,thomas & friends: king of the railway - the movie,martin sherman,2013,62.0,min,3.5240083507306887
as360,thomas & friends s22 (us),,2019,1.0,season,3.5503080082135523
as361,thomas & friends classic,michael brandon,2003,7.0,season,3.4469111969111967
as362,this is me,,2015,1.0,season,3.58455114822547
as363,this is football,"pep guardiola, oliver khan, brandi chastain, juan mata, megan rapinoe",2019,1.0,season,3.5727848101265822
as364,this giant beast that is the global economy,"kal penn, cristela alonzo, tone bell, rob corddry, ted danson, zach galifianakis, colin hanks, ed helms, pete holmes, rashida jones, joel mchale, thomas middleditch, bobby moynihan, ed o’neill, patton oswalt, missi pyle, rob riggle, paul scheer, mary steenburgen, jason sudeikis, meghan trainor, sasheer zamata",2019,1.0,season,3.516194331983806
as365,third eye spies,"russell targ, dean radin phd, uri geller, brian josephson phd, hal puthoff phd, stephan a. schwartz, edgar mitchell phd, lori williams",2019,115.0,min,3.576687116564417
as366,think like a dog (4k uhd),"gabriel bateman, josh duhamel, megan fox, kunal nayyar, julia jones, janet montgomery, bryan callen, todd stashwick, neo hooo",2020,91.0,min,3.502169197396963
as367,think like a dog,"gabriel bateman, josh duhamel, megan fox, kunal nayyar, julia jones, janet montgomery, bryan callen, todd stashwick, neo hooo",2020,91.0,min,3.5753424657534247
as368,things we lost in the fire,"halle berry, benicio del toro, david duchovny",2007,118.0,min,3.445233265720081
as369,they meet again,"jean hersholt, dorothy lovett, robert baldwin, maude eburne, neil hamilton, anne bennett, barton yarborough, arthur hoyt, john dilson, frank melton, leon tyler, milton kibbee, gus glassmire, patsy parsons, meredith howard, imogene coca, heinie conklin, jim farley, edward keane, murdock macquarrie, ben taggart, forrest taylor",1941,71.0,min,3.517391304347826
as370,these three,"miriam hopkins, merle oberon, joel mccrea",1936,93.0,min,3.503225806451613
