id,cast,release_year,duration_int,duration_type
ns194,"jung hae-in, koo kyo-hwan, kim sung-kyun, son suk-ku",2021,1.0,season
ns195,"frank ramirez, patricia castañeda, chela del río, patrick delmas, maría josé martínez, robinson díaz, juan ángel, guillermo olarte, constanza duque, marcela carvajal",2002,1.0,season
ns196,"sanjay dutt, arjun rampal, malaika arora, aashish chaudhary, neha uberoi, urmila matondkar, manoj joshi, daya shankar pandey, pushkar jog, kulbhushan kharbanda",2008,128.0,min
ns197,"addison rae, tanner buchanan, rachael leigh cook, madison pettis, isabella crovetti, matthew lillard, peyton meyer, annie jacob, myra molloy, kourtney kardashian",2021,92.0,min
ns198,"michael j. woodard, mary lambert, jonathan van ness, haley tju, brett gelman, tony hale, vincent rodriguez iii, annie potts, jessica williams, melissa villaseñor, cathy vu, jennifer coolidge, flea",2021,1.0,season
ns199,"sola sobowale, toni tones, richard mofe-damijo, efa iwara, titi kuti, tobechukwu ""illbliss"" ejiofor, remilekun ""reminisce"" safaru, charles  ""charly boy"" oputa, nse ikpe-etim, keppy ekpenyong bassey, bimbo manuel, akin lewis, lord frank, osas ighodaro, taiwo ajai-lycett, paul sambo",2021,1.0,season
ns200,"aftab shivdasani, natassha, dipannita sharma, himanshu mallik, vaidya advai, pushy anand, shama deshpande, rajendra gupta",2006,135.0,min
ns201,"sohail khan, isha koppikar, natassha, rati agnihotri, vrajesh hirjee, divya palat, hiten tejwani, rajendranath zutshi",2004,124.0,min
ns202,"tusshar kapoor, esha deol, natassha, vrajesh hirjee, kusumit sana, rishi kapoor, moon moon sen, johny lever, ashay chitre, jeetendra",2003,136.0,min
ns203,"tusshar kapoor, riteish deshmukh, isha koppikar, neha dhupia, anupam kher, jay sean",2005,165.0,min
ns204,"tusshar kapoor, aftab shivdasani, krishna abhishek, mandana karimi, shakti kapoor, darshan jariwala, sushmita mukherjee, meghna naidu, anand kumar, claudia ciesla",2016,124.0,min
ns205,"tusshar kapoor, riteish deshmukh, anupam kher, rohit shetty, neha sharma, chunky pandey, sarah-jane dias, razak khan, kavin dave",2012,136.0,min
ns206,"govinda, sushmita sen, rambha, anupam kher, satish kaushik, sharad kapoor, kiran kumar, mohnish bahl",2001,150.0,min
ns207,"nushrat bharucha, anshuman jha, neha chauhan, rajkummar rao, arya banerjee, amit sial, herry tangri",2010,112.0,min
ns208,"vivek oberoi, zayed khan, shriya saran, nikitin dheer, shabbir ahluwalia, sunil shetty, shweta bhardwaj",2008,119.0,min
ns209,"ajay devgn, emraan hashmi, kangana ranaut, prachi desai, randeep hooda, naved aslam, asif basra, avtar gill",2010,133.0,min
ns210,"akshay kumar, imran khan, sonakshi sinha, sonali bendre, sarfaraz khan, mahesh manjrekar, abhimanyu singh, kurush deboo, pitobash, chetan hansraj",2013,142.0,min
ns211,"kainaz motivala, rajkummar rao, rajat kaul, janice, shernaza, mangala ahire, vinod rawat",2011,93.0,min
ns212,"sunny leone, saahil prem, parvin dabas, sandhya mridul, divya dutta, soniya mehra, kainaz motivala, karan mehra",2014,113.0,min
ns213,"charlie murphy, ruth bradley, sarah greene, brian gleeson, michelle fairley, ian mcelhinney, michael ford-fitzgerald, paul reid, barry ward, tom turner, perdita weeks, andrew simpson, sophie robinson",2016,2.0,season
ns214,"king & prince, hey! say! jump, kat-tun, news, kansai johnny's jr., snow man, tomoyuki yara, travis japan, bi shonen, sixtones, hihi jets, kis-my-ft2, koichi domoto",2021,3.0,season
ns215,"sam heughan, ruby rose, andy serkis, hannah john-kamen, tom wilkinson, tom hopper, noel clarke, anne reid, owain yeoman, jing lusi, ray panthaki, richard mccabe, douglas reith",2021,124.0,min
ns216,"amitabh bachchan, sanjay dutt, sunil shetty, arbaaz khan, abhishek bachchan, vivek oberoi, tusshar kapoor, rohit roy, shabbir ahluwalia, dia mirza, amrita singh, neha dhupia",2007,116.0,min
ns217,"sendhil ramamurthy, tusshar kapoor, nikhil dwivedi, preeti desai, sundeep kishan, radhika apte, pitobash, girija oak, alok chaturvedi, sudhir chowdhary",2011,106.0,min
ns218,"vidya balan, emraan hashmi, tusshar kapoor, naseeruddin shah, rajesh sharma, imran hasnee, anju mahendru",2011,145.0,min
ns219,,2021,1.0,season
ns220,"takuma terashima, mikako komatsu, rie kugimiya, hiromichi tezuka, shiori izawa, shiki aoki, sayaka ohara, hochu otsuka, kikuko inoue",2021,1.0,season
ns221,"loretta devine, tia mowry-hardrict, anthony alabi, talia jackson, isaiah russell-bailey, cameron j. wright, jordyn raya james, richard roundtree",2021,4.0,season
ns222,bob ross,2021,93.0,min
ns223,"zoe kazan, betty gabriel, adrian grenier, phoenix raei, abraham lim, jessica collins, camaron engels, jaylin fletcher, liz alexander, joyce guy, daniel henshall, ian meadows, jamie timony, steve mouzakis, becca lish",2021,1.0,season
ns224,,2021,1.0,season
ns225,,2021,1.0,season
ns226,"maria wawreniuk, ignacy liss, michał sikorski, wojciech dolatowski, klaudia koścista, zuzanna galewicz, marta nieradkiewicz, sara celler jezierska, pola król, marcin czarnik, martyna nowakowska",2021,1.0,season
ns227,"kathrine thorborg johansen, elias holmen sørensen, andré sørum, kim fairchild, sara khorami, terje strømdahl, øystein røger, marianne jonger, martin karelius",2021,1.0,season
ns228,"kofi siriboe, yootha wong-loi-sing, michael ealy, uzo aduba",2020,95.0,min
ns229,"pierce brosnan, luke bracey, olga kurylenko, eliza taylor, caterina scorsone, bill smitrovich, will patton, amila terzimehic, lazar ristovski, mediha musliovic",2014,108.0,min
ns230,"brigitte kali canales, andrea cortes, julia vera, sal lopez",2020,90.0,min
ns231,,2021,86.0,min
ns232,"david oyelowo, rosario dawson, lonnie chavis, amiah miller, alfred molina, maria bello",2021,92.0,min
ns233,"pat sajak, vanna white",2019,3.0,season
ns234,,2021,82.0,min
ns235,,2021,1.0,season
ns236,,2021,70.0,min
ns237,"aishwarya rajesh, vidhu, surya ganapathy, madhuri, pavel navageethan, avantika vandanapu",2021,122.0,min
ns238,"aishwarya rajesh, vidhu, surya ganapathy, madhuri, pavel navageethan, avantika vandanapu",2021,122.0,min
ns239,"aishwarya rajesh, vidhu, surya ganapathy, madhuri, pavel navageethan, avantika vandanapu",2021,122.0,min
ns240,"aishwarya rajesh, vidhu, surya ganapathy, madhuri, pavel navageethan, avantika vandanapu",2021,122.0,min
ns241,"theo james, mary mcdonnell, lara pulver, graham mctavish, tom canton, david errigo jr, jennifer hale, kari wahlgren, matt yang king, darryl kurylo, keith ferguson",2021,84.0,min
ns242,"melissa roxburgh, josh dallas, athena karkanis, j.r. ramirez, luna blaise, jack messina, parveen kaur",2021,3.0,season
ns243,,2021,1.0,season
ns244,"lucía uribe, flavio medina, isabella vazquez morales, pierre louis, mercedes hernández",2021,1.0,season
ns245,"ahmed el fishawy, ruby, mohamed mamdouh, ahmed malek, asmaa abulyazeid, samy maghawry, safaa el-toukhy, ahmed kamal, arfa abdel rassoul, hana shiha",2018,96.0,min
ns246,paik jong-won,2021,1.0,season
ns247,"roy chiu, ann hsu, tsai chen-nan, chung hsin-ling, lan wei-hua, peace yang, huang lu tz-yin",2021,115.0,min
ns248,"jason momoa, isabela merced, manuel garcia-rulfo, amy brenneman, adria arjona, raza jaffrey, justin bartha, lex scott davis, michael raymond-james",2021,110.0,min
ns249,"sandra oh, jay duplass, holland taylor, david morse, bob balaban, nana mensah, everly carganilla",2021,1.0,season
ns250,"asher bishop, david tennant, michelle gomez, jill talley, brian stepanek, catherine taber, liliana mumy, nika futterman, cristina pucelli, jessica dicicco, grey griffin, lara jill miller",2021,88.0,min
ns251,"paolo contis, yen santos, hans tórgarð, ruby ruiz, zweden obias, maria rianne castro, arianne mavis uera, maricor canlas",2020,102.0,min
ns252,"anton yelchin, felicity jones, jennifer lawrence, charlie bewley, alex kingston, oliver muirhead, finola hughes, chris messina, ben york jones, jamie thomas king",2011,91.0,min
ns253,"philip froissant, alice dwyer, hanns zischler, mercedes müller, sammy scheuritzel, lieselotte voß, katharina schütz, jodie leslie ahlborn, marco wittorf, ilknur boyraz",2021,105.0,min
ns254,"arvind swamy, manisha koirala, nasser, raja krishnamoorthy",1995,135.0,min
ns255,"alan c. lim, paul killam, maisie benson, kerry gudjohnsen, smith foreman, neena-sinaii simpo, eli morse, adelaide hirasaki, jim capobianco, anna chambers, pfifer chastain",2021,5.0,season
ns256,,2021,86.0,min
ns257,"idia aisien, ndidi obi, kenneth okolie, zack orji, bovi ugboma, bimbo ademoye, beverly osu, beverly naya, larry gaaga, shaffy bello, chioma chukwuka akpotha, waje",2020,140.0,min
ns258,"dulquer salmaan, nithya menon, prakash raj, leela samson, vinodhini, ramya subramanian, siva ananth, john devasahayam, prabhu lakshman",2015,133.0,min
ns259,"ludovica francesconi, giuseppe maggio, gaja masciale, jozef gjura, eleonora gaggero, franco ravera, elisabetta coraini, michele franco, edoardo rossi",2020,92.0,min
ns260,"anmol limbu, ishika gurung, manju chettri, banita lagun, binod pradhan, mahindra bajgai, rupa tamang, saran rai",2018,82.0,min
ns261,"taylor kitsch, nina hoss, logan marshall-green, michael c. hall, tuppence middleton, mala emde, maximilian ehrenreich, sebastian koch, anne ratte-polle, lena dörrie, benjamin sadler",2020,1.0,season
ns262,"larissa manoela, thati lopes, bruno montaleone, david sherod james, maiara walsh, flávia garrafa, kathy-ann hart, ray faiola, noa graham",2021,97.0,min
ns263,,2021,78.0,min
ns264,,2016,2.0,season
ns265,"elizabeth banks, james marsden, gillian jacobs, sarah wright, ethan suplee, bill burr, ken davitian, lawrence gilliard jr., alphonso mcauley, da'vone mcdonald, john marsden, willie garson, oliver hudson, p.j. byrne",2014,94.0,min
ns266,"kaito ishikawa, asami seto, nao toyama, atsumi tanezaki, maaya uchida, yurika kubo, inori minase",2018,1.0,season
ns267,,2020,1.0,season
ns268,"holly hunter, harvey keitel, sam neill, anna paquin, kerry walker, genevieve lemon, tungia baker, ian mune",1993,121.0,min
ns269,"matilda lambert, ik ogbonna, prince sontoye, blossom chukwujekwu, linda osifo, emem inwang, pete edochie, shaffy bello, okon imeh  bishop, chinenye nnebe, femi adebayo",2020,97.0,min
ns270,"liza jacqueline, helena evangeliou, lisa ortiz, kerry williams, gregory abbey, dan green, michael sinterniklaas, suzy myers, christina rodriguez, dani schaffel, sebastian arcelus, rachael lillis",2015,2.0,season
ns271,"john david washington, boyd holbrook, alicia vikander, vicky krieps, lena kitsopoulou, panos koronis, maria votti",2021,110.0,min
ns272,"rosa salazar, eric lange, catherine keener, jeff ward, manny jacinto, hannah levien, patrick fischler",2021,1.0,season
ns273,"tyler posey, charlet chung, jorge diaz, camille ramsey, luke youngblood, renée elise goldsberry",2021,5.0,season
ns274,"finnegan oldfield, nicolas duvauchelle, guillaume gouix, garance marillier, nailia harzoune",2021,1.0,season
ns275,"jane fonda, lily tomlin, martin sheen, sam waterston, june diane raphael, brooklyn decker, ethan embry, baron vaughn",2021,7.0,season
ns276,"chino darín, nancy dupláa, joaquín furriel, peter lanzani, mercedes morán, diego peretti, vera spinetta, nico garcía hume, victoria almeida, santiago korovsky, patricio aramburu, alfonso tort, diego gentile, néstor guzzini, daniel kuzniecka",2021,1.0,season
ns277,"diana gómez, silma lópez, paula malia, teresa riott, maxi iglesias, ibrahim al shami",2021,2.0,season
ns278,"andria tayeh, rakeen sa'ad, noor taher, yara mustafa, joanna arida, salsabiela, nadera emran, reem saadeh",2021,1.0,season
ns279,lokillo florez,2021,64.0,min
ns280,"ben rausch, erica lindbeck, dante basco, brando eaton, stephen kramer glickman, caroline caliston, g.k. bowes, dan mccoy",2021,59.0,min
ns281,,2021,1.0,season
ns282,"mike ezuruonye, juliet ochienge, angela okorie, huddah monroe, catherine kamau, naomi mburu, derrick aduwo, chris kamau, abubakar salum, celebrity landlord",2016,101.0,min
ns283,"ximena romo, mabel cadena, alejandra herrera, nelly gonzález, samantha orozco, axel arenas, esteban caicedo, paulina goto, raquel robles, baby bátiz, pascacio lópez, juán carlos torres, javier oliván, claudia lobo, giovanna zacarías",2020,127.0,min
ns284,,2021,90.0,min
ns285,"joey king, joel courtney, jacob elordi, molly ringwald, taylor zakhar perez, maisie richardson-sellers, meganne young, stephen jennings",2021,114.0,min
ns286,"colin firth, nicole kidman, jeremy irvine, stellan skarsgård, sam reid, hiroyuki sanada, michael mackenzie, tom stokes",2013,108.0,min
ns287,"laila lockhart kraner, tucker chandler, juliet donenfeld, maggi lowe, donovan patton, eduardo franco, tara strong, secunda wood, carla tassara, sainty nelsen",2021,2.0,season
ns288,"khemanit jamikorn, thitipoom techaapaikhun, kannaporn puangthong, premmanat suwannanon, mintita wattanakul, thames sanpakit, katareeya theapchatri, phanuroj chalermkijporntavee, jirapisit jaravijit",2021,1.0,season
ns289,"amparo grisales, fernando solórzano, angelica blandon, katherine escobar, yuly ferreira, alejandra sandoval, andrea gómez, andrea guzmán, diego vásquez, julián román, juan pablo franco",2018,1.0,season
ns290,"yeo jin-goo, lee se-young, kim sang-kyung, jung hye-young, jang kwang, kwon hae-hyo, jang yeong-nam, lee kyu-han",2019,1.0,season
ns291,,2021,70.0,min
ns292,"yoko hikasa, katsuyuki konishi, megumi hayashibara, inuko inuyama, romi park, kosuke takaguchi, masahiko tanaka, wataru takagi, yuji ueda, megumi nakajima, takehito koyasu, yoko soumi, motoko kumai, yui horie, yuichi nakamura, nana mizuki, takumu miyazono, noriaki kanze, michiko neya, toru sakurai, rina hidaka, masakazu morita, minami takayama",2021,1.0,season
ns293,"maggie smith, tom courtenay, billy connolly, pauline collins, michael gambon, andrew sachs, sheridan smith, david ryall, trevor peacock, gwyneth jones",2012,98.0,min
ns294,"enhle mbali, ramsey nouah, dawn thandeka kang, idris sultan, tumi morake, trevor gumbi, lillian dube, kaly bossy asante, shaleen surtie, fabian lojege",2021,86.0,min
ns295,"hikaru iwamoto, tatsuya fukazawa, raul, shota watanabe, koji mukai, ryohei abe, ren meguro, ryota miyadate, daisuke sakuma, arata sato, tatsuya kageyama, taiga suzuki, shunsuke motoi, taiga tsubaki, yuki yokohara, minato matsui, shosei oda",2020,139.0,min
ns296,"alain uy, ron yuan, mykel shannon jenkins, jae suh park, matthew page, joziah lagonoy, raymond ma",2021,111.0,min
ns297,"lior raz, kaelen ohm, sanaa lathan, moran rosenblatt, lior ashkenazi, gregg henry, gal toren",2021,1.0,season
ns298,"suriya, vijay sethupathi, revathy, prakash raj, siddarth, parvathy, delhi ganesh, gautham vasudev menon, anjali, yogi babu, aditi balan, remya nambeesan, poorna, prayaga martin, rythvika suriya, arvind swamy, prasanna, atharva, bobby simha, ashok selvan, nedumudi venu, kishore",2021,1.0,season
ns299,"falz, nse ikpe-etim, williams uchemba, toni tones, michelle dede, karibi fubara, buchi ojei, jemima osunde, blossom chukwujekwu, gbubemi ejeye, badmus olakunle",2020,115.0,min
ns300,"suliane brahim, sofian khammes, marie narbonne, raphaël romand, stéphan castang, victor bonnel, christian bouillette, renan prévot, vincent deniard",2021,102.0,min
ns301,"lin-manuel miranda, ynairaly simo, zoe saldana, juan de marcos, brian tyree henry, gloria estefan, michael rooker, nicole byer",2021,100.0,min
ns302,"shah rukh khan, deepika padukone, nikitin dheer, satyaraj, kamini kaushal, lekh tandon, mukesh tiwari",2013,135.0,min
ns303,,2013,69.0,min
ns304,"luis brandoni, china zorrilla, antonio gasalla, julio de grazia, betiana blum, monica villa, juan manuel tenuta, andrea tenuta, cecilia rossetto, enrique pinti",1985,95.0,min
ns305,jackie collins,2021,97.0,min
ns306,"fernán mirás, cecilia dopazo, imanol arias, héctor alterio, leonardo sbaraglia, federico d'elía, david masajnik, cristina banegas, ernesto alterio, antonio birabent",1993,124.0,min
ns307,"ramsey nouah, rita dominic, chidi mokeme, ibinabo fiberesima, daniel k. daniel, memry savanhu, adonijah owiriwa, pat nebo, nelly ekwereogu, shuaibu ebenesi adams, debo oguns, ben nwosu, ada ofoegbu",2016,118.0,min
ns308,"ashley greene, shawn ashmore, sharif atkins, britt baron, diana hopper, ross mccall, jamie kaler, travis coles, susan walters, jason liles",2021,115.0,min
ns309,david geffen,2012,115.0,min
ns310,"mark towle, shawn pilot, constance nunes, tony quinones, mike ""caveman"" pyle",2021,3.0,season
ns311,,2021,1.0,season
ns312,"ana valeria becerril, michael ronda, yankel stevan, zion moreno, luis curiel, samantha acuña, macarena garcía, fiona palomo, andrés baida, patricio gallardo, iván aragón, xabiani ponce de león, patricia maqueo, rodrigo cachero, rocío verdejo, mauro sánchez navarro, lidia san josé, thanya lópez, renata del castillo, arturo barba, kariam castro, ariana saavedra, alexander holtmann, nastassia villasana, marco zunino",2021,2.0,season
